-0.65750502
0.58650327
-0.38322534
-0.00121017
0.70712745
0.35634199
-0.04676882
0.22716599
-0.66929773
0.33165886
0.82698374
0.05591525
-0.66179770
0.03758321
-1.06185422
0.71416528
